Book,Chapter,Verse,CatchWord,NoteText,NoteType
Daniel,9,22,to...,Heb. to make thee skilful of,literal
Daniel,9,23,commandment,Heb. word,literal
Daniel,9,23,greatly...,Heb. a man of desires,literal
Daniel,9,24,finish,"or, restrain",alternate
Daniel,9,24,make an...,"or, seal up",alternate
Daniel,9,24,prophecy,Heb. prophet,literal
Daniel,9,25,be built...,Heb. return and be built,literal
Daniel,9,25,wall,"or, breach, or, ditch",alternate
Daniel,9,25,troublous,Heb. strait of,literal
Daniel,9,26,but...,"or, and shall have nothing",alternate
Daniel,9,26,desolations...,"or, it shall be cut off by desolations",alternate
Daniel,9,27,the covenant,"or, a covenant",alternate
Daniel,9,27,for the...,"or, with the abominable armies",alternate
Daniel,9,27,the desolate,"or, the desolator",alternate
Daniel,10,1,long,Heb. great,literal
Daniel,10,2,full...,Heb. weeks of days,literal
Daniel,10,3,pleasant...,Heb. bread of desires,literal
Daniel,10,5,a...,Heb. one man,literal
Daniel,10,8,comeliness,"or, vigour",alternate
Daniel,10,10,set,Heb. moved,literal
Daniel,10,11,greatly...,Heb. of desires,literal
Daniel,10,11,upright,Heb. upon thy standing,literal
Daniel,10,13,chief,"or, first",alternate
Daniel,10,17,the...,"or, this servant of my lord",alternate
Daniel,10,21,holdeth,Heb. strengtheneth himself,literal
Daniel,11,6,join...,Heb. associate themselves,literal
Daniel,11,6,an...,Heb. rights,literal
Daniel,11,6,he that begat...,"or, whom she brought forth",alternate
Daniel,11,7,in...,"or, in his place, or, office",alternate
Daniel,11,8,their precious...,Heb. vessels of their desire,literal
Daniel,11,10,shall be...,"or, shall war",alternate
Daniel,11,10,return...,"or, be stirred up again",alternate
Daniel,11,13,after...,"Heb. at the end of times, even years",literal
Daniel,11,14,the robbers,Heb. the children of robbers,literal
Daniel,11,15,the most...,Heb. the city of munitions,literal
Daniel,11,15,his...,Heb. the people of his choices,literal
Daniel,11,16,glorious...,"or, goodly, etc.: Heb. land of ornament",mixed
Daniel,11,17,upright...,"or, much uprightness: or, equal conditions",alternate
Daniel,11,17,corrupting,Heb. to corrupt,literal
Daniel,11,18,for...,Heb. for him,literal
Daniel,11,18,the reproach...,Heb. his reproach,literal
Daniel,11,20,estate,"or, place",alternate
Daniel,11,20,a...,Heb. one that causeth an exacter to pass over,literal
Daniel,11,20,anger,Heb. angers,literal
Daniel,11,21,estate,"or, place",alternate
Daniel,11,24,peaceably...,"or, into the peaceable and fat, etc",alternate
Daniel,11,24,forecast...,Heb. think his thoughts,literal
Daniel,11,27,hearts,Heb. their hearts,literal
Daniel,11,31,maketh...,"or, astonisheth",alternate
Daniel,11,32,corrupt,"or, cause to dissemble",alternate
Daniel,11,35,try them,"or, try by them",alternate
Daniel,11,38,in...,"or, as for the Almighty God, in his seat he shall honour yea, he shall honour a god, whom, etc",alternate
Daniel,11,38,estate,"or, stead",alternate
Daniel,11,38,forces,"or, munitions: Heb. Mauzzim, or, God’s protectors",mixed
Daniel,11,38,pleasant,Heb. things desired,literal
Daniel,11,39,most...,Heb. fortresses of munitions,literal
Daniel,11,39,gain,Heb. a price,literal
Daniel,11,41,glorious...,"or, goodly, etc.: Heb. land of delight, or, ornament",mixed
Daniel,11,42,stretch...,Heb. send forth,literal
Daniel,11,45,glorious...,"or, goodly, etc.: Heb. mountain of delight of holiness",mixed
Daniel,12,3,wise,"or, teachers",alternate
Daniel,12,5,bank,Heb. lip,literal
Daniel,12,5,bank,Heb. lip,literal
Daniel,12,6,upon...,"or, from above",alternate
Daniel,12,7,a time...,"or, part",alternate
Daniel,12,11,the abomination,Heb. to set up the abomination,literal
Daniel,12,11,maketh...,"or, astonisheth",alternate
Daniel,12,13,for thou,"or, and thou, etc",alternate
Hosea,1,4,avenge,Heb. visit,literal
Hosea,1,6,Lo–ruhamah,"that is, Not having obtained mercy",alternate
Hosea,1,6,no...,Heb. not add any more to,literal
Hosea,1,6,but...,"or, that I should altogether pardon them",alternate
Hosea,1,9,Lo–ammi,"that is, Not my people",alternate
Hosea,1,10,in...,"or, instead of that",alternate
Hosea,2,1,Ammi,"that is, My people",alternate
Hosea,2,1,Ru–hamah,"that is, Having obtained mercy",alternate
Hosea,2,5,drink,Heb. drinks,literal
Hosea,2,6,make...,Heb. wall a wall,literal
Hosea,2,8,wine,Heb. new wine,literal
Hosea,2,8,which...,"or, wherewith they made Baal",alternate
Hosea,2,9,recover,"or, take away",alternate
Hosea,2,10,lewdness,"Heb. folly, or, villany",mixed
Hosea,2,12,destroy,Heb. make desolate,literal
Hosea,2,14,comfortably,"or, friendly: Heb. to her heart",mixed
Hosea,2,16,Ishi,"that is, My husband",alternate
Hosea,2,16,Baali,"that is, My lord",alternate
Hosea,3,1,of wine,Heb. of grapes,literal
Hosea,3,2,half...,Heb. lethech,literal
Hosea,3,4,image,"Heb. a standing, or, statue, or, pillar",mixed
Hosea,4,2,blood,Heb. bloods,literal
Hosea,4,5,destroy,Heb. cut off,literal
Hosea,4,6,destroyed,Heb. cut off,literal
Hosea,4,8,set...,Heb. lift up their soul to,literal
Hosea,4,9,punish,Heb. visit upon,literal
Hosea,4,9,reward,Heb. cause to return,literal
Hosea,4,14,I will not,"or, Shall I not",alternate
Hosea,4,14,fall,"or, be punished",alternate
Hosea,4,18,sour,Heb. gone,literal
Hosea,4,18,rulers,Heb. shields,literal
Hosea,5,2,though,"or, and",alternate
Hosea,5,2,a rebuker,Heb. a correction,literal
Hosea,5,4,They will...,"or, Their doings will not suffer them",alternate
Hosea,5,4,frame,Heb. give,literal
Hosea,5,12,rottenness,"or, a worm",alternate
Hosea,5,13,king Jareb,"or, the king of Jareb: or, the king that should plead",alternate
Hosea,5,15,acknowledge...,Heb. be guilty,literal
Hosea,6,4,goodness,"or, mercy, or, kindness",alternate
Hosea,6,5,and...,"or, that thy judgments might be, etc",alternate
Hosea,6,7,men,"or, Adam",alternate
Hosea,6,8,polluted,"or, cunning for",alternate
Hosea,6,9,by...,"Heb. with one shoulder, or, to Shechem",mixed
Hosea,6,9,lewdness,"or, enormity",alternate
Hosea,7,1,wickedness,Heb. evils,literal
Hosea,7,1,spoileth,Heb. strippeth,literal
Hosea,7,2,consider...,Heb. say not to,literal
Hosea,7,4,who...,"or, the raiser will cease",alternate
Hosea,7,4,raising,"or, waking",alternate
Hosea,7,5,bottles...,"or, heat through wine",alternate
Hosea,7,6,made...,"or, applied",alternate
Hosea,7,9,here...,Heb. sprinkled,literal
Hosea,7,13,destruction,Heb. spoil,literal
Hosea,7,15,have...,"or, chastened",alternate
Hosea,8,1,thy,Heb. the roof of thy,literal
Hosea,8,7,stalk,"or, standing corn",alternate
Hosea,8,9,lovers,Heb. loves,literal
Hosea,8,10,sorrow,"or, begin",alternate
Hosea,8,10,a...,"or, in a little while",alternate
Hosea,8,13,They sacrifice...,"or, In the sacrifices of mine offerings they, etc",alternate
Hosea,9,1,upon,"or, in, etc",alternate
Hosea,9,2,winepress,"or, winefat",alternate
Hosea,9,6,destruction,Heb. spoil,literal
Hosea,9,6,the...,"or, their silver shall be desired, the nettle, etc.: Heb. the desire",mixed
Hosea,9,7,spiritual...,Heb. man of the spirit,literal
Hosea,9,8,in the,"or, against the",alternate
Hosea,9,14,miscarrying,Heb. that casteth the fruit,literal
Hosea,9,16,the...,Heb. the desires,literal
Hosea,10,1,an...,"or, a vine emptying the fruit which it giveth",alternate
Hosea,10,1,images,"Heb. statues, or, standing images",mixed
Hosea,10,2,Their heart...,"or, He hath divided their heart",alternate
Hosea,10,2,break...,Heb. behead,literal
Hosea,10,2,images,"Heb. statues, or, standing images",mixed
Hosea,10,5,the priests...,"or, Chemarim",alternate
Hosea,10,7,the water,Heb. the face of the water,literal
Hosea,10,10,when...,"or, when I shall bind them for their two transgressions, or, in their two habitations",alternate
Hosea,10,11,her...,Heb. the beauty of her neck,literal
Hosea,10,15,your...,Heb. the evil of your evil,literal
Hosea,11,4,take off,Heb. lift up,literal
Hosea,11,7,none...,Heb. together they exalted not,literal
Hosea,11,12,saints,"or, most holy",alternate
Hosea,12,2,punish,Heb. visit upon,literal
Hosea,12,3,had...,"Heb. was a prince, or, behaved himself princely",mixed
Hosea,12,7,a merchant,"or, Canaan",alternate
Hosea,12,7,oppress,"or, deceive",alternate
Hosea,12,8,in all...,"or, all my labours suffice me not: he shall have punishment of iniquity in whom is sin",alternate
